Ground Truth File,Predicted File,Mean Total Length Error (First Row),Mean Scheduling Order Error (First Row),Mean Total Length Error (All Rows),Mean Scheduling Order Error (All Rows)
104_results_output.csv,104_results_output.csv,0.0709451808198935,0.06577238613228095,0.03320261344910068,0.032781163984461514
63_results_output.csv,63_results_output.csv,0.35578035699308264,0.3571018183993327,0.2447922816504986,0.23418015632566433
34_results_output.csv,34_results_output.csv,0.18914528100858685,0.18914528100858685,0.11329541697140819,0.11329541697140819
26_results_output.csv,26_results_output.csv,0.17898882081903564,0.21659020118569505,0.0875680082375429,0.09878573804322631
27_results_output.csv,27_results_output.csv,0.1432215952310395,0.19160829645356628,0.08967389312296932,0.1018747450661186
92_results_output.csv,92_results_output.csv,0.30332570524196883,0.2435542004189064,0.17620772638004026,0.14077869012665128
25_results_output.csv,25_results_output.csv,0.24205551302071693,0.19157993544694552,0.11143880467658585,0.09311569550405413
0_results_output.csv,0_results_output.csv,0.41288794513742605,0.39617079416017426,0.22700168724669728,0.22519884495893305
121_results_output.csv,121_results_output.csv,0.3313725534647042,0.36957927667624535,0.3202647996522534,0.23339379740796162
82_results_output.csv,82_results_output.csv,0.21855178885773507,0.20403247000017785,0.11436430131972286,0.12335387272655418
57_results_output.csv,57_results_output.csv,0.39746098909622746,0.39746098909622746,0.2503231437127963,0.2503231437127963
51_results_output.csv,51_results_output.csv,0.5,0.5,0.5,0.3553777286675028
3_results_output.csv,3_results_output.csv,0.3651273530153707,0.3651273530153707,0.19463690963704333,0.19463690963704333
24_results_output.csv,24_results_output.csv,0.25189779395524164,0.2043825251647407,0.09317321036701784,0.09525131973666102
28_results_output.csv,28_results_output.csv,0.3161223171828937,0.2393011275303581,0.0980733503418127,0.0784390360720048
49_results_output.csv,49_results_output.csv,0.24729284287091524,0.2502990876231178,0.19771201002218547,0.19521837586180574
81_results_output.csv,81_results_output.csv,0.2203171025675815,0.1888531336487421,0.1289756451908841,0.1089941626875252
80_results_output.csv,80_results_output.csv,0.21233931483370674,0.1948371144688996,0.1136971970148695,0.11442520710687305
86_results_output.csv,86_results_output.csv,0.27203541125909464,0.2498013030796271,0.11061106812482828,0.07319856787715912
72_results_output.csv,72_results_output.csv,0.36026389946115106,0.2358653124981131,0.20845909129366236,0.19613011911519326
10_results_output.csv,10_results_output.csv,0.31247433314511686,0.2262134295038151,0.17234539614405325,0.1403921787588413
